序号,股票代码,股票简称,解禁时间,限售股类型,解禁数量,实际解禁数量,实际解禁市值,占解禁前流通市值比例,解禁前一交易日收盘价,解禁前20日涨跌幅,解禁后20日涨跌幅
1773,603900,莱绅通灵,2025/11/27,股权激励限售股份,240000,240000,1437600,0.0007049,5.99,,
1774,002936,郑州银行,2025/11/27,定向增发机构配售股份,328515000,328515000,643889400,0.049027576,1.96,,
1772,002281,光迅科技,2025/11/27,股权激励限售股份,47000,47000,2706730,6.0799998e-05,57.59,,
1775,600268,国电南自,2025/11/28,股权激励限售股份,132867,132867,1013775.21,0.000132065,7.63,,
1776,600062,华润双鹤,2025/11/28,股权激励限售股份,366799.00000000006,366799.00000000006,6899489.19,0.000357079,18.81,,
1778,603969,银龙股份,2025/11/28,股权激励限售股份,905400.0000000001,905400.0000000001,5423346,0.001074653,5.99,,
1777,002840,华统股份,2025/11/28,股权激励限售股份,713109,713109,7844199,0.001432687,11,,
1779,603683,晶华新材,2025/11/28,股权激励限售股份,1483200,1483200,15543936.000000002,0.005731259,10.48,,
1780,603536,惠发食品,2025/11/28,股权激励限售股份,2055020,2055020,21310557.4,0.008543636,10.37,,
1781,603318,水发燃气,2025/11/28,定向增发机构配售股份,75526333,75526333,481858004.53999996,0.196916694,6.38,,
1792,601390,中国中铁,2025/12/1,股权激励限售股份,3974000,3974000,23088939.999999996,0.000194581,5.81,,
1784,605228,神通科技,2025/12/1,股权激励限售股份,315000,315000,3332700,0.000744665,10.58,,
1791,600655,豫园股份,2025/12/1,股权激励限售股份,3051840.0000000005,3051840.0000000005,17181859.2,0.000784566,5.63,,
1785,300484,蓝海华腾,2025/12/1,股权激励限售股份,361500,361500,8365110,0.00219947,23.14,,
1786,600750,江中药业,2025/12/1,股权激励限售股份,1552016.9999999998,1552016.9999999998,32902760.400000002,0.002474704,21.2,,
1790,600303,ST曙光,2025/12/1,股权激励限售股份,2400000,2400000,7440000,0.003552376,3.1,,
1787,603848,好太太,2025/12/1,股权激励限售股份,1603488.9999999998,1603488.9999999998,23940090.770000003,0.003984749,14.93,,
1789,603855,华荣股份,2025/12/1,股权激励限售股份,1996500,1996500,41507235,0.005985538,20.79,,
1793,002179,中航光电,2025/12/1,股权激励限售股份,17836866,17836866,663174677.9,0.008572128,37.18,,
1795,000683,远兴能源,2025/12/1,股权激励限售股份,35538000,35538000,191549820,0.010722636,5.39,,
1788,688652,京仪装备,2025/12/1,首发战略配售股份,1680000,1680000,111686400,0.016436748,66.48,,
1800,600039,四川路桥,2025/12/1,定向增发机构配售股份,1977714040,1977714040,13843998280,0.295020944,7,,
1794,688726,拉普拉斯,2025/12/1,首发原股东限售股份,29815042,29815042,1466303766,0.883895515,49.18,,
1796,301391,卡莱特,2025/12/1,首发原股东限售股份,45044473,45044473,1836463164,0.913371707,40.77,,
1798,301311,昆船智能,2025/12/1,首发原股东限售股份,152757633,152757633,2881008958,1.750956998,18.86,,
1799,688449,联芸科技,2025/12/1,"首发原股东限售股份,首发战略配售股份",223204135,223204135,11796338535,3.428766777,52.85,,
1797,920128,胜业电气,2025/12/1,"公开发行原股东限售股份,公开发行战略配售股份",59230000,59230000,1825468599.9999998,3.46374269,30.82,,
1782,603960,克来机电,2025/12/1,股权激励限售股份,10000,10000,209000,3.8139131e-05,20.9,,
1783,300133,华策影视,2025/12/1,股权激励限售股份,68400,68400,597816,4.2122324e-05,8.74,,
1802,600732,爱旭股份,2025/12/2,股权激励限售股份,380743,380743,5018192.74,0.000238196,13.18,,
1801,002430,杭氧股份,2025/12/2,股权激励限售股份,319800,319800,6718998,0.000327085,21.01,,
1803,002986,宇新股份,2025/12/2,股权激励限售股份,2883159.9999999995,2883159.9999999995,32637371.2,0.009539061,11.32,,
1804,688489,三未信安,2025/12/2,首发原股东限售股份,62770304,62770304,2480682414,1.242165294,39.52,,
1806,002980,华盛昌,2025/12/3,股权激励限售股份,761600,761600,19710208,0.01060231,25.88,,
1805,600803,新奥股份,2025/12/3,股权激励限售股份,217517,217517,4126297.49,7.6588238e-05,18.97,,
1807,002393,力生制药,2025/12/4,股权激励限售股份,131208,131208,2241032.64,0.000512342,17.08,,
1808,603518,锦泓集团,2025/12/4,股权激励限售股份,230700,230700,2062458,0.000669059,8.94,,
1809,603058,永吉股份,2025/12/4,股权激励限售股份,350000,350000,3185000,0.000838104,9.1,,
1810,871694,中裕科技,2025/12/4,股权激励限售股份,545850,545850,9355869,0.011355417,17.14,,
1812,002140,东华科技,2025/12/4,定向增发机构配售股份,163557432,163557432,1516177395,0.300831651,9.27,,
1811,301622,英思特,2025/12/4,首发原股东限售股份,36486211,36486211,2540170010,1.32734646,69.62,,
1814,002947,恒铭达,2025/12/5,股权激励限售股份,185417.99999999997,185417.99999999997,6801132.239999999,0.000963683,36.68,,
1813,830839,万通液压,2025/12/5,股权激励限售股份,75000,75000,1586250,0.001152226,21.15,,
1815,603889,新澳股份,2025/12/5,股权激励限售股份,4213800,4213800,26884044,0.00584715,6.38,,
1816,603315,福鞍股份,2025/12/5,股权激励限售股份,6700000,6700000,92058000,0.021356197,13.74,,
1820,300129,泰胜风能,2025/12/5,追加承诺限售股份上市流通,215745976,215745976,1521009131,0.324665714,7.05,,
1821,600866,星湖科技,2025/12/5,定向增发机构配售股份,405703292,405703292,2616786233,0.365704719,6.45,,
1817,920098,科隆新材,2025/12/5,"公开发行原股东限售股份,公开发行战略配售股份",37782640,37782640,1070382191.1999999,0.867813753,28.33,,
1818,001256,炜冈科技,2025/12/5,首发原股东限售股份,101669678,101669678,1771085791,2.483207776,17.42,,
1819,688708,佳驰科技,2025/12/5,首发原股东限售股份,103866900,103866900,6021164192.999999,2.908575401,57.97,,
1822,603551,奥普科技,2025/12/8,股权激励限售股份,80000,80000,866400,0.000205783,10.83,,
1823,002947,恒铭达,2025/12/8,股权激励限售股份,254982,254982,9352739.76,0.001325232,36.68,,
1825,002847,盐津铺子,2025/12/8,股权激励限售股份,588000,588000,29205960,0.002402657,49.67,,
1824,833429,康比特,2025/12/8,股权激励限售股份,330000,330000,5385599.999999999,0.002918755,16.32,,
1827,002885,京泉华,2025/12/8,股权激励限售股份,788199.9999999999,788199.9999999999,10940216,0.003390297,13.88,,
1833,000048,京基智农,2025/12/8,股权激励限售股份,3522500,3522500,51921650,0.006687109,14.74,,
1834,002254,泰和新材,2025/12/8,股权激励限售股份,5643000,5643000,55978560,0.006894818,9.92,,
1831,605077,华康股份,2025/12/8,股权激励限售股份,2398500,2398500,36697050,0.00801028,15.3,,
1832,688653,康希通信,2025/12/8,首发原股东限售股份,2713205,2713205,39585660.95,0.008737775,14.59,,
1829,605177,东亚药业,2025/12/8,股权激励限售股份,1085051,1085051,20615969,0.00963773,19,,
1828,002903,宇环数控,2025/12/8,股权激励限售股份,1071000,1071000,19310130,0.010289526,18.03,,
1835,000670,盈方微,2025/12/8,股权激励限售股份,9798000,9798000,71917320,0.013568632,7.34,,
1830,688720,艾森股份,2025/12/8,首发战略配售股份,1101666,1101666,48759737.160000004,0.019927878,44.26,,
1838,300014,亿纬锂能,2025/12/8,定向增发机构配售股份,142970611,142970611,6585226343,0.076806678,46.06,,
1836,688251,井松智能,2025/12/8,追加承诺限售股份上市流通,33948285,33948285,679644665.7,0.656728213,20.02,,
1837,688084,晶品特装,2025/12/8,首发原股东限售股份,38809816,38809816,2468304298,1.053205045,63.6,,
1826,601899,紫金矿业,2025/12/8,股权激励限售股份,765000,765000,12385350,3.7157679e-05,16.19,,
1839,603713,密尔克卫,2025/12/9,股权激励限售股份,77775,77775,3806308.5,0.000491851,48.94,,
1840,002783,凯龙股份,2025/12/9,股权激励限售股份,2814405,2814405,21783494.7,0.006398892,7.74,,
1843,688503,聚和材料,2025/12/9,首发原股东限售股份,20254974,20254974,998570218.1999999,0.112113541,49.3,,
1841,688420,美腾科技,2025/12/9,首发原股东限售股份,7630000,7630000,186477200,0.223694626,24.44,,
1842,688721,龙图光罩,2025/12/9,首发原股东限售股份,18765000,18765000,1100754900,0.702808989,58.66,,
1844,601022,宁波远洋,2025/12/9,首发原股东限售股份,1060000000,1060000000,8257400000,4.263306062,7.79,,
1845,600814,杭州解百,2025/12/10,股权激励限售股份,5613450,5613450,50071974,0.007695011,8.92,,
1846,600459,贵研铂业,2025/12/10,股权激励限售股份,6514237.000000001,6514237.000000001,89440474.01,0.00864141,13.73,,
1847,002324,普利特,2025/12/11,股权激励限售股份,352200,352200,3504390,0.000453705,9.95,,
1848,301617,博苑股份,2025/12/11,首发原股东限售股份,15100000,15100000,744581000,0.619530235,49.31,,
1849,603665,康隆达,2025/12/12,股权激励限售股份,946800.0000000001,946800.0000000001,17269632,0.005911304,18.24,,
1850,600212,绿能慧充,2025/12/12,股权激励限售股份,12480000,12480000,92476800,0.024241614,7.41,,
1851,688143,长盈通,2025/12/12,首发原股东限售股份,27851850,27851850,899614755,0.294658178,32.3,,
1853,688605,先锋精科,2025/12/12,"首发原股东限售股份,首发战略配售股份",67875730,67875730,5212856064,1.784084727,76.8,,
1852,001223,欧克科技,2025/12/12,首发原股东限售股份,50000000,50000000,2392500000,2.997601918,47.85,,
1857,600196,复星医药,2025/12/15,股权激励限售股份,850476,850476,21797699.88,0.000401454,25.63,,
1859,601233,桐昆股份,2025/12/15,股权激励限售股份,4566420,4566420,57034585.800000004,0.001905932,12.49,,
1856,603383,顶点软件,2025/12/15,股权激励限售股份,741600,741600,31888800,0.003626441,43,,
1860,603778,国晟科技,2025/12/15,股权激励限售股份,6892489.000000001,6892489.000000001,22055964.8,0.01072165,3.2,,
1855,603307,扬州金泉,2025/12/15,股权激励限售股份,350800,350800,12744564,0.020635294,36.33,,
1861,002240,盛新锂能,2025/12/15,定向增发机构配售股份,46630917,46630917,632315234.5,0.053805936,13.56,,
1858,301398,星源卓镁,2025/12/15,首发原股东限售股份,2685000,2685000,157716900,0.112343096,58.74,,
1854,600406,国电南瑞,2025/12/15,股权激励限售股份,180000,180000,4251600,2.2510403e-05,23.62,,
1862,688172,燕东微,2025/12/16,首发原股东限售股份,193279173.99999997,193279173.99999997,4905425436,0.330249596,25.38,,
1863,301156,美农生物,2025/12/17,追加承诺限售股份上市流通,55527272,55527272,740733808.5,0.807293253,13.34,,
1864,300439,美康生物,2025/12/18,股权激励限售股份,475000,475000,5424500,0.001628243,11.42,,
1865,603321,梅轮电梯,2025/12/18,股权激励限售股份,897000,897000,6557070,0.002965142,7.31,,
1866,301413,安培龙,2025/12/18,首发战略配售股份,1230028,1230028,120321339,0.021384375,97.82,,
1867,301109,军信股份,2025/12/18,定向增发机构配售股份,5140095,5140095,87484416.89999999,0.05210392,17.02,,
1868,920106,林泰新材,2025/12/18,"公开发行原股东限售股份,公开发行战略配售股份",18966714,18966714,1138951176,1.566753141,60.05,,
1869,300778,新城市,2025/12/19,股权激励限售股份,22933,22933,244236.45,0.000112627,10.65,,
1870,300912,凯龙高科,2025/12/19,股权激励限售股份,60000,60000,809400,0.000699191,13.49,,
1871,603628,清源股份,2025/12/19,股权激励限售股份,652640,652640,8282001.6,0.002397927,12.69,,
1872,300461,田中精机,2025/12/19,定向增发机构配售股份,29694492,29694492,620614882.8,0.369035233,20.9,,
1875,002040,南京港,2025/12/22,股权激励限售股份,151800,151800,989736,0.000313658,6.52,,
1876,300049,福瑞股份,2025/12/22,股权激励限售股份,162500,162500,6014125,0.000695927,37.01,,
1874,688326,经纬恒润,2025/12/22,股权激励限售股份,112080,112080,12127056,0.001408228,108.2,,
1882,600765,中航重机,2025/12/22,股权激励限售股份,2680000,2680000,47141200,0.001822239,17.59,,
1880,603087,甘李药业,2025/12/22,股权激励限售股份,1603800,1603800,73133280,0.002895375,45.6,,
1884,600933,爱柯迪,2025/12/22,股权激励限售股份,3744000,3744000,76415040,0.003830693,20.41,,
1886,000338,潍柴动力,2025/12/22,股权激励限售股份,23481000,23481000,369356130,0.004718821,15.73,,
1877,838163,方大新材,2025/12/22,股权激励限售股份,320000,320000,4585600,0.005213642,14.33,,
1883,002388,ST新亚,2025/12/22,股权激励限售股份,3374950,3374950,11947322.999999998,0.006662902,3.54,,
1878,688426,康为世纪,2025/12/22,股权激励期权行权,434234,434234,10760318.520000001,0.011429216,24.78,,
1879,837663,明阳科技,2025/12/22,股权激励限售股份,927320,927320,19937380,0.019037405,21.5,,
1881,873122,中纺标,2025/12/22,公开发行原股东限售股份,1686000,1686000,84805800,0.049458569,50.3,,
1890,000920,沃顿科技,2025/12/22,定向增发机构配售股份,50621118,50621118,434329192.4,0.119961652,8.58,,
1891,300370,安控科技,2025/12/22,其他类型,236628960,236628960,811637332.8,0.178608488,3.43,,
1887,688498,源杰科技,2025/12/22,首发原股东限售股份,23850729,23850729,3480775390,0.396525654,145.94,,
1885,301598,博科测试,2025/12/22,首发原股东限售股份,6540916.999999999,6540916.999999999,485336041.40000004,0.444225826,74.2,,
1889,301220,亚香股份,2025/12/22,追加承诺限售股份上市流通,33390001.000000004,33390001.000000004,2473197374,0.708766752,74.07,,
1893,688248,南网科技,2025/12/22,追加承诺限售股份上市流通,336300000,336300000,11424111000,1.472416813,33.97,,
1896,600726,华电能源,2025/12/22,定向增发机构配售股份,4727991374,4727991374,10354301109,1.720931175,2.19,,
1888,301585,蓝宇股份,2025/12/22,首发原股东限售股份,32932394,32932394,1652547531,1.736413552,50.18,,
1892,001323,慕思股份,2025/12/22,追加承诺限售股份上市流通,300000000,300000000,10605000000,3.849361648,35.35,,
1895,601136,首创证券,2025/12/22,首发原股东限售股份,2251850000,2251850000,46523221000,4.67689671,20.66,,
1894,688349,三一重能,2025/12/22,追加承诺限售股份上市流通,942238200.0000001,942238200.0000001,25214294232,5.004299981,26.76,,
1873,603986,兆易创新,2025/12/22,股权激励限售股份,64574.99999999999,64574.99999999999,8914578.75,9.7400054e-05,138.05,,
1901,601600,中国铝业,2025/12/23,股权激励限售股份,7597813,7597813,58503160.099999994,0.000578505,7.7,,
1898,002215,诺普信,2025/12/23,股权激励限售股份,1375000,1375000,12842500,0.001731717,9.34,,
1899,600853,龙建股份,2025/12/23,股权激励限售股份,2589900,2589900,9323640,0.002560602,3.6,,
1897,872190,雷神科技,2025/12/23,公开发行战略配售股份,768000,768000,33331200,0.007783122,43.4,,
1902,002003,伟星股份,2025/12/23,股权激励限售股份,8459100,8459100,110391255,0.008307366,13.05,,
1900,688192,迪哲医药,2025/12/23,股权激励期权行权,2977177,2977177,137396718.6,0.015945055,46.15,,
1905,600221,海航控股,2025/12/23,定向增发机构配售股份,9972838277,9972838277,15358170947,0.303377738,1.54,,
1903,688141,杰华特,2025/12/23,首发原股东限售股份,182933784,182933784,6927702400.080001,0.693072198,37.87,,
1904,688147,微导纳米,2025/12/23,首发原股东限售股份,360000000,360000000,10440000000,3.68557428,29,,
1908,000959,首钢股份,2025/12/24,股权激励限售股份,22066612,22066612,67523832.72,0.003391074,3.06,,
1907,000411,英特集团,2025/12/24,股权激励限售股份,2002800,2002800,21490043.999999996,0.006205458,10.73,,
1906,430478,峆一药业,2025/12/24,股权激励限售股份,257450,257450,5038296.5,0.007635247,19.57,,
1910,002366,融发核电,2025/12/24,其他类型,561853163,561853163,2702513714,0.447169985,4.81,,
1909,603194,中力股份,2025/12/24,"首发原股东限售股份,首发战略配售股份",106571793,106571793,3974062161,2.138774594,37.29,,
1911,002683,广东宏大,2025/12/25,股权激励限售股份,4470264,4470264,110817844.55999999,0.006769177,24.79,,
1912,300863,卡倍亿,2025/12/26,股权激励限售股份,210000,210000,9809100,0.001621348,46.71,,
1915,002471,中超控股,2025/12/26,股权激励限售股份,7104000,7104000,18683520,0.005443692,2.63,,
1913,920082,方正阀门,2025/12/26,公开发行原股东限售股份,1235605,1235605,17471454.7,0.039058163,14.14,,
1914,301280,珠城科技,2025/12/26,首发原股东限售股份,3825000,3825000,196834500,0.144817246,51.46,,
1916,600506,统一股份,2025/12/26,定向增发机构配售股份,44312061,44312061,866300792.5500001,0.299999994,19.55,,
1917,688410,山外山,2025/12/26,首发原股东限售股份,86762074,86762074,924016088.1,0.369903017,10.65,,
